doc_id,countryname,party,manifesto_id,text,cmp_code,nostalgic_at_least_1,nostalgic_at_least_2,nostalgic_at_least_3,nostalgic_at_least_4,translation_at_least_1,translation_at_least_2,translation_at_least_3,translation_at_least_4,nostalgic_coder1,nostalgic_coder2,nostalgic_coder3,nostalgic_coder4,translation_coder1,translation_coder2,translation_coder3,translation_coder4,translation_agreement_coders,nostalgia_sum,nostalgia_sum_emb,nostalgia_emb,nostalgia_dictionary_emb,nostalgia_dictionary,nostalgia_agreement_coders
32720 2008-04-13 92,Italy,32720,32720 2008-04-13,"We answer this simple question: my family is better today or two years ago? The answer lies in the reality of many, too many families who are struggling to get to the end of the month and that the very idea of ​​putting something aside as savings is only a mirage!",701,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1
13320 2001-11-20 607,Denmark,13320,13320 2001-11-20,• Halt the money under the table.,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212 2015-09-20 2629,Greece,34212,34212 2015-09-20," Profound reform of the Organization and the institutional framework of the Archaeological Resources Fund, institution responsible for the revenue from the management of cultural heritage,",502,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,3
35311 1995-10-01 1678,Portugal,35311,35311 1995-10-01,"In short return the city to citizens, combating overcrowding and segregation, defending the city as a space of freedom and citizenship.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
92436 2011-10-09 3797,Poland,92436,92436 2011-10-09,"According to the evolution of NATO and the pace-Naba rania real shape by the security and defense policy of the European Union, Poland must seriously consider its participation in a complementary-shaped NIU balance of power in our geographical region.",104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21322 1991-11-24 981,Belgium,21322,21322 1991-11-24,encouraging the use of natural gas for power generation and domestic heating.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
80510 2013-05-12 3266,Bulgaria,80510,80510 2013-05-12,Implementation of programs for continuous training and skills of employees,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21321 1999-06-13 126,Belgium,21321,21321 1999-06-13,The management of the social economy enterprises deserves extra support from their experienced colleagues from traditional companies.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
53320 1987-02-17 41,Ireland,53320,53320 1987-02-17,Merely creating a better climate for enterprise is not enough; this approach never created the jobs in the past.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
15328 2016-10-29 547,Iceland,15328,15328 2016-10-29,It needs to focus on its active bilingualism throughout the school and leisure activities and respect the origins and experiences of children and young people.,506,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,2
92436 2011-10-09 2361,Poland,92436,92436 2011-10-09,"Increasingly the poorest local government units shall, for economic reasons, the decision on the liquidation of schools, which raises conflicts with parents and teachers.",506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21914 1999-06-13 776,Belgium,21914,21914 1999-06-13,"The figures show the opposite: in 1997, the Commissioner General for Refugees and Stateless Persons (CGRS) an eligibility rate of 33.2% compared to 23.3% in 1996.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92436 2007-10-21 909,Poland,92436,92436 2007-10-21,"These measures will be used, among others, on: European Solidarity Center in Gdansk, the Polish History Museum in Warsaw, the Museum of Modern Art in Warsaw, European Town Film New Town Pilica, Music Forum - a modern concert hall in Wroclaw Opera Podlasie Bialystok, International Cultural Center in Kielce, Museum Western territories in Wrocław, the Museum of Jozef Pilsudski in Sulejówek, Borderland Museum in Krakow.",502,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2
82523 2010-05-29 235,Czech Republic,82523,82523 2010-05-29,We want to enable primary school teachers to complete their education at respective universities.,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53110 2002-05-17 10,Ireland,53110,53110 2002-05-17,"Arts, Heritage, Gaeltacht & the Islands.",NA,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,2
31720 2002-06-09 1181,France,31720,31720 2002-06-09,"Valuing the national heritage and fine arts Public authorities, first and foremost the state, are responsible for ensuring the enrichment of the national heritage.",NA,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,0,1,1,4
51620 1983-06-09 249,United Kingdom,51620,51620 1983-06-09,We have successfully negotiated a Common Fishing Agreement that provides British fishermen with the greatest advantages in our waters in the industry's history.,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1
82220 2006-06-03 446,Czech Republic,82220,82220 2006-06-03,Communist Party advocates a foreign policy based on peaceful and mutually beneficial cooperation.,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14810 2007-03-18 107,Finland,14810,14810 2007-03-18,Flexicurity combines a better social protection and active labor market policies.,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83430 2007-03-04 10,Estonia,83430,83430 2007-03-04,Choose Better Estonia will!,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88440 2016-10-09 270,Lithuania,88440,88440 2016-10-09,"A more efficient use of colleges, universities respective specialties teachers, lifting the ITA teacher qualifications;",411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92436 2011-10-09 83,Poland,92436,92436 2011-10-09,"The Law and Justice we adopted at the beginning of 2009, ie more than two years ago.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
92811 2001-09-23 89,Poland,92811,92811 2001-09-23,This requires the removal of the defects of the enforcement and exercise of the right to eliminate the causes of increasingly difficult access to the benefit of poor people and better work of law enforcement and the judiciary.,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32629 2001-05-13 646,Italy,32629,32629 2001-05-13,"Issue of the """"Tax Code"""" with the passage of thousands and thousands of tax laws to a single written law code in a simple, clear form.",408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80710 2013-05-12 885,Bulgaria,80710,80710 2013-05-12,"Unlike most other parties, however ATTACK believes that Bulgaria predominantly Bulgarian should be not only small and medium business",403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21112 2014-05-25 9658,Belgium,21112,21112 2014-05-25,"112.Het concept of heritage community in implementing the Cultural Heritage Act, which is more than """"access to cultural heritage"""". (V)",502,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,3,0,1,1,3
34511 2015-09-20 160,Greece,34511,34511 2015-09-20,"I believe that this should be a constant compass for this and we must all agree, at least in the elementary.",202.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
35110 2005-02-20 8,Portugal,35110,35110 2005-02-20,the maritime safety always in the logic of investment in pollution prevention;,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11810 2018-09-09 307,Sweden,11810,11810 2018-09-09,"Speed ​​up the asylum process, including by carrying out an initial assessment of asylum applications within a few weeks and then decide on the candidates to begin a proper asylum process or whether the focus should be on the return.",303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
42420 2002-11-24 1142,Austria,42420,42420 2002-11-24,"(E.g., in the care of diabetics,",504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15111 2016-10-29 35,Iceland,15111,15111 2016-10-29,Keep watch over the country's resources and deliver them in better condition for future generations.,416.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
31625 1993-03-21 627,France,31625,31625 1993-03-21,- development of departmental inventories of natural heritage!,NA,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,3
83611 2015-03-01 1323,Estonia,83611,83611 2015-03-01,"To this end, we change more effective cooperation between different agencies and more focused.",402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14110 2011-04-17 76,Finland,14110,14110 2011-04-17,Environment centers must be returned under the Ministry of the Environment.,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
82530 2013-10-26 66,Czech Republic,82530,82530 2013-10-26,A crucial element of the system are teachers and their quality.,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86522 1998-05-10 266,Hungary,86522,86522 1998-05-10,The 1989-90. During the year all of the historical revolutions hoped that after the termination of the alien tyranny of the nation and people of each state shall be replaced by the repressive real and democratic state.,202,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,2
83410 2011-03-06 561,Estonia,83410,83410 2011-03-06,To restore the state of internal security budget and the investment in three years at the 2008 level.,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
21912 1987-12-13 792,Belgium,21912,21912 1987-12-13,It seemed therefore constitute a coherent response to the housing boom that preceded.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
35211 2005-02-20 417,Portugal,35211,35211 2005-02-20,In the twenty-first century required a revolution of clean and renewable energy of the same order of the industrial revolution.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
14520 1987-03-16 89,Finland,14520,14520 1987-03-16,"The Christian's relationship to revolution and violence, God is not a God of disorder but of peace.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51320 1997-05-01 442,United Kingdom,51320,51320 1997-05-01,"Our fundamental purpose is simple but hugely important: to restore the NHS as a public service working co-operatively for patients, not a commercial business driven by competition.",NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
42520 2002-11-24 806,Austria,42520,42520 2002-11-24,At the same time we are faced with low birth rates.,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32213 2001-05-13 670,Italy,32213,32213 2001-05-13,In the same direction is the proposal of a work placement prize.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97330 2004-10-03 1409,Slovenia,97330,97330 2004-10-03,Particular attention will be paid to measures and education of the population and physicians on safe and rational use of prescribed drugs.,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11810 2014-09-14 187,Sweden,11810,11810 2014-09-14,We will fight against the left policies to:,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87071 2018-10-06 3,Latvia,87071,87071 2018-10-06,"Our values: Latvian nation, language and culture, folk heroes honor and commemoration of the Latvian independence and growth,",601.1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,4
35060 2015-10-04 924,Portugal,35060,35060 2015-10-04,"Spread through traditional and innovative channels, characteristics of agricultural production in urban areas, focusing particularly on children and young people.",703.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
33320 2004-03-14 1470,Spain,33320,33320 2004-03-14,"Yet in our country, the presence of women in levels of political decision-making is a minority.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87340 2014-10-04 26,Latvia,87340,87340 2014-10-04,"● We will create such state aid instruments such as the Innovation Fund, Energy Efficiency Fund, acquiring land fund, as well as demographic and return fund.",410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
13230 1981-12-08 149,Denmark,13230,13230 1981-12-08,"So in companies and / or projects that will create / maintain jobs and be useful from its environmental, resource and social considerations at all.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80510 2013-05-12 53,Bulgaria,80510,80510 2013-05-12,We are at a time when seeking and offering new ideas for the development of the country.,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88440 2016-10-09 647,Lithuania,88440,88440 2016-10-09,We will seek in 2020. 30 percent. generation from renewable energy sources.,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
35311 2005-02-20 433,Portugal,35311,35311 2005-02-20,It is also important to support the innovation efforts of traditional clusters through well-targeted public policies,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
51620 1979-05-03 410,United Kingdom,51620,51620 1979-05-03,The next Conservative government will help them through national and international programmes of aid and technical co-operation and by the encouragement of voluntary work.,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32956 2018-03-04 512,Italy,32956,32956 2018-03-04,The history of consolidation in Italy seems to stop at ten years ago in spite of the dramatic health effects.,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0
51620 1992-04-09 607,United Kingdom,51620,51620 1992-04-09,#NAME?,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34212 2012-06-17 749,Greece,34212,34212 2012-06-17,"∙ The lack of qualified staff in key disciplines, the misallocation of existing nationwide and """"community service programs"""" unskilled through NGOs, which weaken the protection and enhancement project of monuments.",502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
80510 2013-05-12 2439,Bulgaria,80510,80510 2013-05-12,Pressure against corruption must be constant at all administrative and political levels.,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
41420 2013-09-22 1117,Germany,41420,41420 2013-09-22,- and be extended in return the reference to 18 years of the child.,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
22528 1998-05-06 381,Netherlands,22528,22528 1998-05-06,In higher education should be more room for subjects that help students when discussing the science and culture.,506,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12320 1981-09-14 558,Norway,12320,12320 1981-09-14,We must preserve the richness and variety of future generations.,NA,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,1,1,2
32220 1994-03-28 160,Italy,32220,32220 1994-03-28,"And since, by their ancient weaknesses, Italian ruling classes have always refused to deal with such a task, it falls to the left beyond the traditional oligarchic structure of Italian capitalism to go towards more democratic balance providing for decentralization of the property and the power to decide .",NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1
13320 1990-12-12 54,Denmark,13320,13320 1990-12-12,"Social Democrats want """"the wheels"""".",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13330 1990-12-12 68,Denmark,13330,13330 1990-12-12,"Europe can not accept all those who want better living conditions, the understandable desire is.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13210 1971-09-21 99,Denmark,13210,13210 1971-09-21,"Left Socialists' position, we will make clear to the voters who will vote for VS, that instead of setting election promises of the traditional kind, the VS commit to evaluate each proposal or initiative in a class policy context and allow its position to dictate whether the step is towards strengthening the working class in relation to capital power.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
41521 2013-09-22 205,Germany,41521,41521 2013-09-22,"Our lesson from history was and is the desire to """"serve as an equal partner in a united Europe the peace of the world"""", as it says in our constitution.",108,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,3
88951 2016-10-09 75,Lithuania,88951,88951 2016-10-09,Huge gap between the price and the elderly residents' income does not allow people to live with dignity.,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87062 2010-10-02 44,Latvia,87062,87062 2010-10-02,Solidarity between generations - proportionate sustainable pension system.,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
42951 2013-09-29 1064,Austria,42951,42951 2013-09-29,Our soldiers must be the best possible and modern equipment.,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33512 1986-06-22 756,Spain,33512,33512 1986-06-22,"RIGOR AND SERENITY TO THE TREAT PSYCHIATRIC The '<community psychiatry>' postulates that the treatment of the mentally ill must tend to those patients living in the community, imitating hospitalizations time without sacrificing the therapeutic benefits.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12320 2009-09-14 1107,Norway,12320,12320 2009-09-14,introducing measures for the visitation sabotage,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22951 2006-11-22 853,Netherlands,22951,22951 2006-11-22,"In addition, it will appear that we as a party to a different way of thinking that transcends the traditional left / right dichotomy.",416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
34511 2012-05-06 5,Greece,34511,34511 2012-05-06,"Promoting privatization and beyond the provisions of the loan agreement. For example, the functional part of the railways, for which they have expressed interest in French, Russian and Chinese.",407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83410 2011-03-06 435,Estonia,83410,83410 2011-03-06,"We have an important boost to the rural fund with the help of traditional agricultural landscapes (heritage communities, meadows, rock gardens) conservation and restoration.",703,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,1,1,2
83430 2011-03-06 640,Estonia,83430,83430 2011-03-06,"For the primary school level children are taught literacy operational (management and business), and the doctrine of the state (civil and defense doctrine).",506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
